Spell,Spell (level),Spell,Caster,Caster,Caster,Caster,Caster,Caster,Caster,Projectile,Target,Buildup,Pulse,Sound,Radius,Resist,Projectile,Play,Focus,Remove
532,Dampening Ward,1267,32,33,34,59,76,57,0,0,285,0,0,13,0,332,,,,
533,Nullifying Ward,1269,32,33,34,59,76,57,0,0,286,0,0,26,0,332,,,,
535,Mystic Web,1095,35,36,37,55,69,80,0,0,71,0,0,26,0,332,,,,
536,Mystic Trap,1095,35,36,37,55,69,80,0,0,71,0,0,26,0,332,,,,
537,Mystic Net,1096,35,36,37,55,69,80,0,0,71,0,0,26,0,332,,,,
538,Magical Web,1096,35,36,37,55,69,80,0,0,71,0,0,26,0,332,,,,
539,Magical Trap,1097,35,36,37,55,69,80,0,0,71,0,0,26,0,332,,,,
540,Magical Net,1098,35,36,37,55,69,80,0,0,71,0,0,26,0,332,,,,
541,Sorcerous Web,1099,35,36,37,55,69,80,0,0,71,0,0,26,0,332,,,,
;,,,,,,,,,,,,,,,,,,,,
;550,Matter Manipulation,,,,,,,,,,,,,,,,,,,
551,Lesser Decrepify,1100,35,36,37,59,76,57,0,0,43,0,0,27,0,332,,,,
552,Decrepify,1100,35,36,37,59,76,57,0,0,43,0,0,27,0,332,,,,
553,Lesser Deterioration,1100,35,36,37,59,76,57,0,0,43,0,0,27,0,332,,,,
554,Deterioration,1101,35,36,37,59,76,57,0,0,43,0,0,27,0,332,,,,
555,Lesser Contamination,1101,35,36,37,59,76,57,0,0,306,0,0,27,0,332,,,,
556,Contamination,1101,35,36,37,59,76,57,0,0,306,0,0,27,0,332,,,,
557,Lesser Devolution,1102,35,36,37,59,76,57,0,0,306,0,0,27,0,332,,,,
558,Devolution,1102,35,36,37,59,76,79,0,0,304,0,0,27,0,332,,,,
559,Lesser Degeneration,1103,35,36,37,59,76,79,0,0,304,0,0,27,0,332,,,,
560,Degeneration,1103,35,36,37,59,76,79,0,0,304,0,0,27,0,332,,,,
561,Lesser Delaceration,1104,35,36,37,59,76,79,0,0,303,0,0,27,0,332,,,,
562,Delaceration,1104,35,36,37,59,76,57,79,0,303,0,0,27,0,332,,,,
571,Reflect Attack,1105,35,36,37,59,76,0,0,0,35,0,0,13,0,332,,,,
572,Reflect Blow,1105,35,36,37,59,76,0,0,0,35,0,0,13,0,332,,,,
573,Reflect Damage,1105,35,36,37,59,76,0,0,0,35,0,0,13,0,332,,,,
574,Reflect Offense,1106,35,36,37,59,76,0,0,0,35,0,0,13,0,332,,,,
575,Channel Attack,1106,35,36,37,59,76,0,0,0,35,0,0,13,0,332,,,,
576,Channel Blow,1106,35,36,37,59,76,0,0,0,35,0,0,13,0,332,,,,
577,Channel Damage,1107,35,36,37,59,76,0,0,0,35,0,0,13,0,332,,,,
578,Channel Offense,1108,35,36,37,59,76,0,0,0,35,0,0,13,0,332,,,,
579,Reflective Backlash,1109,35,36,37,59,76,0,0,0,35,0,0,13,0,332,,,,
581,Puncture Spirit,1440,35,36,37,59,76,57,0,0,148,0,0,27,0,332,,,,
582,Perforate Spirit,1441,35,36,37,59,76,57,0,0,148,0,0,27,0,332,,,,
583,Bore Spirit,1442,35,36,37,59,76,79,0,0,148,0,0,27,0,332,,,,
584,Drill Spirit,1443,35,36,37,59,76,57,0,0,149,0,0,27,0,332,,,,
585,Lance Spirit,1444,35,36,37,59,76,57,0,0,149,0,0,27,0,332,,,,
586,Encrust Eyes,1315,35,36,37,59,76,57,0,0,174,0,0,27,0,332,,,,
587,Obscuring Dust,1316,35,36,37,59,76,57,0,0,174,0,0,27,0,332,,,,
588,Clouded Sight,1317,35,36,37,59,76,57,0,0,174,0,0,27,0,332,,,,
589,Darkened Cloud,1318,35,36,37,59,76,57,0,0,154,0,0,27,0,332,,,,
590,Persistent Obscuration,1319,35,36,37,59,76,57,0,0,154,0,0,27,0,332,,,,
;,,,,,,,,,,,,,,,,,,,,
;600,Telekinesis,,,,,,,,,,,,,,,,,,,
601,Lesser Abrasive Force,1445,35,36,37,59,76,57,0,0,0,71,0,18,0,332,,,,
602,Abrasive Force,1445,35,36,37,59,76,57,0,0,0,71,0,18,0,332,,,,
603,Lesser Grinding Force,1445,35,36,37,59,76,57,0,0,0,71,0,18,0,332,,,,
604,Grinding Force,1446,35,36,37,59,76,57,0,0,277,71,0,18,0,332,,,,
605,Lesser Pounding Force,1446,35,36,37,59,76,57,0,0,277,72,0,18,0,332,,,,
606,Pounding Force,1446,35,36,37,59,76,57,0,0,277,72,0,18,0,332,,,,
607,Lesser Crushing Force,1447,35,36,37,59,76,79,0,0,101,72,0,18,0,332,,,,
608,Crushing Force,1447,35,36,37,59,76,79,0,0,101,72,0,18,0,332,,,,
609,Lesser Pulverizing Force,1447,35,36,37,59,76,79,0,0,101,72,0,18,0,332,,,,
610,Pulverizing Force,1448,35,36,37,59,76,79,0,0,129,73,0,18,0,332,,,,
611,Lesser Disintegrating Force,1448,35,36,37,59,76,79,0,0,129,73,0,18,0,332,,,,
612,Disintegrating Force,1449,35,36,37,59,76,79,0,0,129,73,0,18,0,332,,,,
621,Minor Mesh of Force,1120,35,36,37,55,69,80,0,0,67,0,0,13,0,332,,,,
622,Mesh of Force,1120,35,36,37,55,69,80,0,0,67,0,0,13,0,332,,,,
623,Major Mesh of Force,1120,35,36,37,55,69,80,0,0,67,0,0,13,0,332,,,,
624,Minor Net of Force,1121,35,36,37,55,69,80,0,0,67,0,0,13,0,332,,,,
625,Net of Force,1121,35,36,37,55,69,80,0,0,68,0,0,13,0,332,,,,
626,Major Net of Force,1122,35,36,37,55,69,80,0,0,68,0,0,13,0,332,,,,
627,Minor Web of Force,1123,35,36,37,55,69,80,0,0,68,0,0,13,0,332,,,,
628,Major Web of Force,1124,35,36,37,55,69,80,0,0,68,0,0,13,0,332,,,,
629,Constricting Field,1565,35,36,37,55,69,80,0,0,228,0,0,13,0,332,,,,
630,Restraining Field,1566,35,36,37,55,69,80,0,0,228,0,0,13,0,332,,,,
631,Major Constricting Field,1567,35,36,37,55,69,80,0,0,228,0,0,13,0,332,,,,
632,Major Restraining Field,1568,35,36,37,55,69,80,0,0,228,0,0,13,0,332,,,,
633,Lesser Constricting Jolt,1055,47,48,49,55,69,79,0,0,296,0,0,27,0,332,,,,
634,Constricting Jolt,1056,47,48,49,55,69,79,0,0,296,0,0,27,0,332,,,,
635,Lesser Constricting Force,1057,47,48,49,55,69,79,0,0,296,0,0,27,0,332,,,,
636,Constricting Force,1058,47,48,49,55,69,79,0,0,296,0,0,27,0,332,,,,
637,Major Constricting Blast,1059,47,48,49,55,69,79,0,0,296,0,0,27,0,332,,,,
;,,,,,,,,,,,,,,,,,,,,
;,,,,,,,,,,,,,,,,,,,,
;,,,,,,,,,,,,,,,,,,,,
;,,,,,,,,,,,,,,,,,,,,
;,,,,,,,,,,,,,,,,,,,,
;650,Body Destruction,,,,,,,,,,,,,,,,,,,
651,Minor Vitality Drain,1125,44,45,46,55,69,56,0,0,60,0,0,9,0,332,,,,
652,Lesser Vitality Drain,1125,44,45,46,55,69,56,0,0,60,0,0,9,0,332,,,,
653,Vitality Drain,1125,44,45,46,55,69,56,0,0,60,0,0,9,0,332,,,,
654,Greater Vitality Drain,1125,44,45,46,55,69,56,0,0,61,0,0,9,0,332,,,,
655,Major Vitality Drain,1125,44,45,46,55,69,56,0,0,61,0,0,9,0,332,,,,
656,Minor Essence Consumption,1126,44,45,46,55,69,56,0,0,61,0,0,9,0,332,,,,
657,Lesser Essence Consumption,1126,44,45,46,55,69,80,0,0,61,0,0,9,0,332,,,,
658,Essence Consumption,1126,44,45,46,55,69,80,0,0,61,0,0,9,0,332,,,,
659,Greater Essence Consumption,1127,44,45,46,55,69,80,0,0,61,0,0,9,0,332,,,,
660,Major Essence Consumption,1127,44,45,46,55,69,80,0,0,62,0,0,9,0,332,,,,
661,Increased Essence Consumption,1128,44,45,46,55,69,80,0,0,62,0,0,9,0,332,,,,
662,Superior Essence Consumption,1129,44,45,46,55,69,80,0,0,62,0,0,9,0,332,,,,
671,Fatigue Body,1130,47,48,49,59,76,57,0,0,65,0,0,27,0,332,,,,
672,Debilitate Body,1130,47,48,49,59,76,57,0,0,65,0,0,27,0,332,,,,
673,Weaken Body,1130,47,48,49,59,76,57,0,0,65,0,0,27,0,332,,,,
674,Deteriorate Body,1131,47,48,49,59,76,57,0,0,65,0,0,27,0,332,,,,
675,Enfeeble Body,1131,47,48,49,59,76,57,0,0,65,0,0,27,0,332,,,,
676,Degenerate Body,1132,47,48,49,59,76,79,0,0,66,0,0,27,0,332,,,,
677,Cripple Body,1133,47,48,49,59,76,79,0,0,66,0,0,27,0,332,,,,
678,Dilapidate Body,1134,47,48,49,59,76,57,0,0,66,0,0,27,0,332,,,,
681,Minor Crippling,870,47,48,49,55,69,56,0,0,228,41,0,18,0,332,,,,
682,Lesser Crippling,870,47,48,49,55,69,56,0,0,228,41,0,18,0,332,,,,
683,Cripple,871,47,48,49,55,69,56,0,0,228,41,0,18,0,332,,,,
684,Major Crippling,871,47,48,49,55,69,56,0,0,228,54,0,18,0,332,,,,
685,Greater Crippling,872,47,48,49,55,69,56,0,0,228,54,0,18,0,332,,,,
686,Leg Twist,872,47,48,49,55,69,56,0,0,228,54,0,18,0,332,,,,
687,Greater Leg Twist,873,47,48,49,55,69,56,0,0,228,54,0,18,0,332,,,,
688,Superior Leg Twisting,874,47,48,49,55,69,56,0,0,228,54,0,18,0,332,,,,
;,,,,,,,,,,,,,,,,,,,,
;700,Essence Manipulation,,,,,,,,,,,,,,,,,,,
701,Remove Lifeforce,1140,44,45,46,55,69,56,0,0,60,0,0,9,0,332,,,,
702,Snatch Lifeforce,1140,44,45,46,55,69,56,0,0,60,0,0,9,0,332,,,,
703,Pilfer Lifeforce,1140,44,45,46,55,69,56,0,0,60,0,0,9,0,332,,,,
704,Drain Lifeforce,1141,44,45,46,55,69,56,0,0,61,0,0,9,0,332,,,,
705,Siphon Lifeforce,1141,44,45,46,55,69,56,0,0,61,0,0,9,0,332,,,,
706,Absorb Lifeforce,1142,44,45,46,55,69,80,0,0,61,0,0,9,0,332,,,,
707,Steal Lifeforce,1142,44,45,46,55,69,80,0,0,61,0,0,9,0,332,,,,
708,Seize Lifeforce,1143,44,45,46,55,69,80,0,0,62,0,0,9,0,332,,,,
709,Capture Lifeforce,1143,44,45,46,55,69,80,0,0,62,0,0,9,0,332,,,,
710,Abduct Lifeforce,1144,44,45,46,55,69,80,0,0,62,0,0,9,0,332,,,,
711,Shift Health,1145,32,33,34,55,69,0,0,0,178,0,0,8,0,332,,,,
712,Shift Vigor,1145,32,33,34,55,69,0,0,0,178,0,0,8,0,332,,,,
713,Shift Essence,1145,32,33,34,55,69,0,0,0,179,0,0,8,0,332,,,,
714,Shift Vitality,1146,32,33,34,55,69,0,0,0,179,0,0,8,0,332,,,,
715,Shift Spirit,1146,32,33,34,55,69,0,0,0,179,0,0,8,0,332,,,,
716,Transplace Health,1147,32,33,34,55,69,0,0,0,180,0,0,8,0,332,,,,
717,Transplace Vigor,1147,32,33,34,55,69,0,0,0,180,0,0,8,0,332,,,,
718,Transplace Essence,1148,32,33,34,55,69,0,0,0,180,0,0,8,0,332,,,,
719,Transplace Vitality,1148,32,33,34,55,69,0,0,0,181,0,0,8,0,332,,,,
720,Transplace Spirit,1149,32,33,34,55,69,0,0,0,181,0,0,8,0,332,,,,
721,Inflict Malaise,905,35,36,37,59,76,57,0,0,50,0,0,26,0,332,,,,
722,Inflict Greater Malaise,905,35,36,37,59,76,57,0,0,50,0,0,26,0,332,,,,
723,Inflict Suffering,905,35,36,37,59,76,57,0,0,50,0,0,26,0,332,,,,
724,Inflict Greater Suffering,906,35,36,37,59,76,57,0,0,101,0,0,26,0,332,,,,
725,Inflict Misery,906,35,36,37,59,76,57,0,0,101,0,0,26,0,332,,,,
726,Inflict Greater Misery,907,35,36,37,59,76,57,0,0,101,0,0,26,0,332,,,,
727,Inflict Excruciation,908,35,36,37,59,76,57,0,0,129,0,0,26,0,332,,,,
728,Inflict Greater Excruciation,909,35,36,37,59,76,57,0,0,129,0,0,26,0,332,,,,
731,Cursed Vigor,1590,35,36,37,59,76,57,0,0,43,0,0,27,0,332,,,,
732,Cursed Spirit,1591,35,36,37,59,76,57,0,0,43,0,0,27,0,332,,,,
733,Cursed Soul,1592,35,36,37,59,76,57,0,0,303,312,0,27,0,332,,,,
734,Cursed Vitality,1593,35,36,37,59,76,57,0,0,303,312,0,27,0,332,,,,
735,Cursed Essence,1594,35,36,37,59,76,57,0,0,304,312,0,27,0,332,,,,
;,,,,,,,,,,,,,,,,,,,,
;750,Disorientation,,,,,,,,,,,,,,,,,,,
751,Lesser Mind Jolt,1450,41,42,43,55,69,0,0,0,148,0,0,27,0,332,,,,
752,Mind Jolt,1450,41,42,43,55,69,0,0,0,148,0,0,27,0,332,,,,
753,Lesser Mind Blast,1451,41,42,43,55,69,0,0,0,148,0,0,27,0,332,,,,
754,Mind Blast,1451,41,42,43,55,69,0,0,0,149,0,0,27,0,332,,,,
755,Lesser Mind Scream,1452,41,42,43,55,69,0,0,0,149,0,0,27,0,332,,,,
756,Mind Scream,1452,41,42,43,55,69,0,0,0,149,0,0,27,0,332,,,,
757,Lesser Mind Shriek,1453,47,48,49,55,69,0,0,0,159,0,0,27,0,332,,,,
758,Mind Shriek,1453,47,48,49,55,69,0,0,0,159,0,0,27,0,332,,,,
759,Mind Flay,1454,47,48,49,55,69,0,0,0,159,0,0,27,0,332,,,,
761,Minor Imbalance,1565,35,36,37,55,69,0,0,0,67,0,0,26,0,332,,,,
762,Lesser Imbalance,1565,35,36,37,55,69,0,0,0,67,0,0,26,0,332,,,,
763,Imbalance,1566,35,36,37,55,69,0,0,0,67,0,0,26,0,332,,,,
764,Greater Imbalance,1566,35,36,37,55,69,0,0,0,67,0,0,26,0,332,,,,
765,Major Imbalance,1567,35,36,37,55,69,0,0,0,68,0,0,26,0,332,,,,
766,Critical Imbalance,1568,35,36,37,55,69,0,0,0,68,0,0,26,0,332,,,,
767,Superior Imbalance,1569,35,36,37,55,69,0,0,0,68,0,0,26,0,332,,,,
771,Lesser Body Lock,871,16,17,18,59,76,0,0,0,84,54,0,18,0,332,,,,
772,Body Lock,897,16,17,18,59,76,0,0,0,84,54,0,18,0,332,,,,
773,Greater Body Lock,898,16,17,18,55,69,0,0,0,228,54,0,18,0,332,,,,
774,Superior Body Lock,899,16,17,18,55,69,0,0,0,228,54,0,18,0,332,,,,
775,Illusions of Flame,1162,35,36,37,124,125,0,0,0,163,0,0,6,0,332,,,,
776,Visions of Flame,1163,35,36,37,124,125,0,0,0,163,0,0,6,0,332,,,,
777,Dreams of Flame,1164,35,36,37,124,125,0,0,0,163,0,0,6,0,332,,,,
778,Illusions of Winter,1167,35,36,37,37,38,0,0,0,91,0,0,20,0,332,,,,
779,Visions of Winter,1168,35,36,37,37,38,0,0,0,91,0,0,20,0,332,,,,
780,Dreams of Winter,1169,35,36,37,37,38,0,0,0,91,0,0,20,0,332,,,,
781,Illusions of the Wastes,1172,35,36,37,59,76,0,0,0,172,0,0,15,0,332,,,,
782,Visions of the Wastes,1173,35,36,37,59,76,0,0,0,172,0,0,15,0,332,,,,
783,Dreams of the Wastes,1174,35,36,37,59,76,0,0,0,172,0,0,15,0,332,,,,
;,,,,,,,,,,,,,,,,,,,,
;800,Spirit Animation,,,,,,,,,,,,,,,,,,,
801,Amber Simulacrum,1175,38,39,40,55,69,56,0,0,0,0,0,13,0,332,,,,
802,Ruby Simulacrum,1176,38,39,40,55,69,56,0,0,0,0,0,13,0,332,,,,
803,Sapphire Simulacrum,1177,38,39,40,55,69,56,0,0,0,0,0,13,0,332,,,,
804,Emerald Simulacrum,1178,38,39,40,59,76,57,0,0,0,0,0,13,0,332,,,,
805,Jade Simulacrum,1179,38,39,40,59,76,79,0,0,0,0,0,13,0,332,,,,
811,Strengthen Spirit,15,32,33,34,55,69,0,0,0,187,0,0,13,0,332,,,,
812,Enhance Spirit,15,32,33,34,55,69,0,0,0,187,0,0,13,0,332,,,,
813,Imbue Spirit,16,32,33,34,55,69,0,0,0,187,0,0,13,0,332,,,,
814,Amplify Spirit,16,32,33,34,55,69,0,0,0,188,0,0,13,0,332,,,,
815,Intensify Spirit,17,32,33,34,55,69,0,0,0,188,0,0,13,0,332,,,,
816,Magnify Spirit,18,32,33,34,55,69,0,0,0,189,0,0,13,0,332,,,,
817,Empower Spirit,19,32,33,34,55,69,0,0,0,189,0,0,13,0,332,,,,
821,Mend Simulacrum,1185,32,33,34,55,69,0,0,0,178,0,0,8,0,332,,,,
822,Patch Simulacrum,1185,32,33,34,55,69,0,0,0,178,0,0,8,0,332,,,,
823,Repair Simulacrum,1186,32,33,34,55,69,0,0,0,179,0,0,8,0,332,,,,
824,Restore Simulacrum,1186,32,33,34,55,69,0,0,0,179,0,0,8,0,332,,,,
825,Reconstruct Simulacrum,1187,32,33,34,55,69,0,0,0,179,0,0,8,0,332,,,,
826,Reanimate Simulacrum,1188,32,33,34,55,69,0,0,0,180,0,0,8,0,332,,,,
827,Rebuild Simulacrum,1189,32,33,34,55,69,0,0,0,180,0,0,8,0,332,,,,
831,Improve Dexterity,20,32,33,34,55,69,0,0,0,16,0,0,13,0,332,,,,
832,Develop Dexterity,20,32,33,34,55,69,0,0,0,16,0,0,13,0,332,,,,
833,Increase Dexterity,21,32,33,34,55,69,0,0,0,16,0,0,13,0,332,,,,
834,Enhance Dexterity,22,32,33,34,55,69,0,0,0,16,0,0,13,0,332,,,,
835,Amplify Dexterity,23,32,33,34,55,69,0,0,0,16,0,0,13,0,332,,,,
836,Augment Dexterity,23,32,33,34,55,69,0,0,0,16,0,0,13,0,332,,,,
837,Magnify Dexterity,24,32,33,34,55,69,0,0,0,16,0,0,13,0,332,,,,
;,,,,,,,,,,,,,,,,,,,,
;850,Vivification,,,,,,,,,,,,,,,,,,,
851,Detect Flaw,1195,32,33,34,160,161,0,0,0,190,0,0,9,0,332,,,,
852,Find Flaw,1195,32,33,34,160,161,0,0,0,190,0,0,9,0,332,,,,
853,Discover Flaw,1195,32,33,34,160,161,0,0,0,190,0,0,9,0,332,,,,
854,Expose Flaw,1196,32,33,34,160,161,0,0,0,81,0,0,9,0,332,,,,
855,Pinpoint Flaw,1196,32,33,34,160,161,0,0,0,81,0,0,9,0,332,,,,
856,Illuminate Flaw,1197,32,33,34,160,161,0,0,0,81,0,0,9,0,332,,,,
857,Unveil Flaw,1197,32,33,34,160,161,0,0,0,202,0,0,19,0,332,,,,
858,Pierce Flaw,1198,32,33,34,160,161,0,0,0,202,0,0,19,0,332,,,,
859,Exploit Flaw,1199,32,33,34,160,161,0,0,0,202,0,0,19,0,332,,,,
861,Encourage Aggression,1200,47,48,49,59,76,0,0,0,56,0,0,15,0,332,,,,
862,Enhance Aggression,1200,47,48,49,59,76,0,0,0,56,0,0,15,0,332,,,,
863,Amplify Aggression,1201,47,48,49,59,76,0,0,0,57,0,0,15,0,332,,,,
864,Increase Aggression,1201,47,48,49,59,76,0,0,0,57,0,0,15,0,332,,,,
865,Excite Aggression,1202,47,48,49,59,76,0,0,0,79,0,0,15,0,332,,,,
866,Magnify Aggression,1203,47,48,49,59,76,0,0,0,79,0,0,15,0,332,,,,
867,Overcharge Aggression,1204,47,48,49,59,76,0,0,0,80,0,0,15,0,332,,,,
868,Convert Spirit,1205,44,45,46,55,69,0,0,0,48,0,0,13,0,332,,,,
869,Alter Spirit,1206,44,45,46,55,69,0,0,0,48,0,0,13,0,332,,,,
870,Transform Spirit,1207,44,45,46,55,69,0,0,0,48,0,0,13,0,332,,,,
871,Metamorphose Spirit,1208,44,45,46,55,69,0,0,0,48,0,0,13,0,332,,,,
872,Transmogrify Spirit,1209,44,45,46,55,69,0,0,0,48,0,0,13,0,332,,,,
873,Constrict Spirit,871,32,33,34,55,69,80,0,0,228,0,0,13,0,332,,,,
874,Encase Spirit,1157,32,33,34,55,69,80,0,0,228,0,0,13,0,332,,,,
875,Imprison Spirit,1158,32,33,34,55,69,80,0,0,228,0,0,13,0,332,,,,
876,Shackle Spirit,1159,32,33,34,55,69,80,0,0,228,0,0,13,0,332,,,,
877,Diminish Immunities,1217,35,36,37,55,69,0,0,0,65,0,0,2,0,332,,,,
878,Disspate Immunities,1218,35,36,37,55,69,0,0,0,65,0,0,2,0,332,,,,
879,Banish Immunities,1219,35,36,37,55,69,0,0,0,65,0,0,2,0,332,,,,
880,Diminish Will,1222,35,36,37,55,69,0,0,0,49,0,0,2,0,332,,,,
881,Dissipate Will,1223,35,36,37,55,69,0,0,0,49,0,0,2,0,332,,,,
882,Banish Will,1224,35,36,37,55,69,0,0,0,49,0,0,2,0,332,,,,
883,Diminish Conductivity,1227,35,36,37,55,69,0,0,0,156,0,0,2,0,332,,,,
884,Dissipate Conductivity,1228,35,36,37,55,69,0,0,0,156,0,0,2,0,332,,,,
885,Banish Conductivity,1229,35,36,37,55,69,0,0,0,156,0,0,2,0,332,,,,
886,Strengthen Golem,1180,32,33,34,59,76,0,0,0,187,0,0,10,0,332,,,,
887,Invigorate Golem,1181,32,33,34,59,76,0,0,0,187,0,0,10,0,332,,,,
888,Foritify Golem,1182,32,33,34,59,76,0,0,0,187,0,0,10,0,332,,,,
889,Empower Golem,1183,32,33,34,59,76,0,0,0,189,0,0,10,0,332,,,,
890,Vivify Golem,1184,32,33,34,59,76,0,0,0,189,0,0,10,0,332,,,,
891,Hurry Golem,1191,32,33,34,59,76,0,0,0,77,0,0,15,0,332,,,,
892,Animate Golem,1192,32,33,34,59,76,0,0,0,77,0,0,15,0,332,,,,
893,Quicken Golem,1193,32,33,34,59,76,0,0,0,78,0,0,15,0,332,,,,
894,Accelerate Golem,1194,32,33,34,59,76,0,0,0,78,0,0,15,0,332,,,,
895,Tracker Enhancement,2172,47,48,49,59,76,0,0,0,0,172,0,15,0,332,,,,
896,Chaser Enhancement,2173,47,48,49,59,76,0,0,0,131,172,0,15,0,332,,,,
897,Pursuer Enhancement,2174,47,48,49,59,76,0,0,0,131,172,0,15,0,332,,,,
;,,,,,,,,,,,,,,,,,,,,
;900,Mind Twisting,,,,,,,,,,,,,,,,,,,
901,Confuse Mind,1230,32,33,34,55,69,0,0,0,82,0,0,2,0,332,,,,
902,Befuddle Mind,1230,32,33,34,55,69,0,0,0,82,0,0,2,0,332,,,,
903,Obscure Mind,1231,32,33,34,55,69,0,0,0,82,0,0,2,0,332,,,,
904,Mystify Mind,1231,32,33,34,55,69,0,0,0,82,0,0,2,0,332,,,,
905,Muddle Mind,1232,32,33,34,55,69,0,0,0,83,0,0,2,0,332,,,,
906,Perplex Mind,1232,32,33,34,55,69,0,0,0,83,0,0,2,0,332,,,,
907,Darken Mind,1233,32,33,34,55,69,0,0,0,83,0,0,2,0,332,,,,
908,Paradox Mind,1234,32,33,34,55,69,0,0,0,83,0,0,2,0,332,,,,
911,Minor Mesmerization,925,32,33,34,55,69,56,0,0,86,0,0,27,0,332,,,,
912,Lesser Mesmerization,925,32,33,34,55,69,56,0,0,86,0,0,27,0,332,,,,
913,Mesmerization,925,32,33,34,55,69,56,0,0,86,0,0,27,0,332,,,,
914,Major Mesmerization,926,32,33,34,55,69,56,0,0,86,0,0,27,0,332,,,,
915,Greater Mesmerization,926,32,33,34,55,69,80,0,0,86,0,0,27,0,332,,,,
916,Fascination,927,32,33,34,55,69,80,0,0,87,0,0,27,0,332,,,,
917,Greater Fascination,928,32,33,34,55,69,80,0,0,87,0,0,27,0,332,,,,
918,Superior Fascination,929,32,33,34,55,69,80,0,0,87,0,0,27,0,332,,,,
921,Inflict Minor Forgetfulness,850,35,36,37,59,76,0,0,0,85,0,0,13,0,332,,,,
922,Inflict Forgetfulness,1236,35,36,37,59,76,0,0,0,85,0,0,13,0,332,,,,
923,Inflict Minor Amnesia,1237,35,36,37,59,76,0,0,0,85,0,0,13,0,332,,,,
924,Inflict Amnesia,1238,35,36,37,59,76,0,0,0,85,0,0,13,0,332,,,,
925,Inflict Oblivion,1239,35,36,37,59,76,0,0,0,85,0,0,13,0,332,,,,
931,Amplify Movement,1430,47,48,49,59,76,0,0,0,173,0,0,15,0,332,,,,
932,Amplify Running,1431,47,48,49,59,76,0,0,0,173,0,0,15,0,332,,,,
933,Amplify Coordination,1432,47,48,49,59,76,0,0,0,173,0,0,15,0,332,,,,
934,Amplify Equilibrium,1433,47,48,49,59,76,0,0,0,173,0,0,15,0,332,,,,
935,Amplify Balance,1434,47,48,49,59,76,0,0,0,173,0,0,15,0,332,,,,
936,Clear Mind,1279,32,33,34,55,69,0,0,0,289,0,0,8,0,332,,,,
;,,,,,,,,,,,,,,,,,,,,
;,,,,,,,,,,,,,,,,,,,,
;950,Domination,,,,,,,,,,,,,,,,,,,
951,Persuade Will,1455,32,33,34,55,69,56,0,0,15,0,0,13,0,332,,,,
952,Coerce Will,1455,32,33,34,55,69,56,0,0,15,0,0,13,0,332,,,,
953,Compel Will,1456,32,33,34,55,69,56,0,0,15,0,0,13,0,332,,,,
954,Control Will,1457,32,33,34,55,69,80,0,0,15,0,0,13,0,332,,,,
955,Wrest Will,1458,32,33,34,55,69,80,0,0,15,0,0,13,0,332,,,,
956,Dominate Will,1459,32,33,34,55,69,80,0,0,15,0,0,13,0,332,,,,
961,Banish Will,315,35,36,37,55,69,0,0,0,154,0,0,2,0,332,,,,
962,Banish Motivation,315,35,36,37,55,69,0,0,0,154,0,0,2,0,332,,,,
963,Banish Conviction,316,35,36,37,55,69,0,0,0,154,0,0,2,0,332,,,,
964,Banish Dedication,316,35,36,37,55,69,0,0,0,154,0,0,2,0,332,,,,
965,Banish Faith,317,35,36,37,55,69,0,0,0,154,0,0,2,0,332,,,,
966,Banish Confidence,318,35,36,37,55,69,0,0,0,154,0,0,2,0,332,,,,
967,Banish Hope,319,35,36,37,55,69,0,0,0,154,0,0,2,0,332,,,,
971,Fog of Senility,915,32,33,34,55,69,80,0,0,86,0,0,27,86,332,,,,
972,Blanket of Senility,916,32,33,34,55,69,80,0,0,86,0,0,27,86,332,,,,
973,Cloud of Senility,917,32,33,34,55,69,80,0,0,86,0,0,27,86,332,,,,
974,Veil of Senility,918,32,33,34,55,69,80,0,0,86,0,0,27,86,332,,,,
975,Shroud of Senility,919,32,33,34,55,69,80,0,0,86,0,0,27,86,332,,,,
976,Comprehension of Power,910,32,33,34,1,2,0,0,0,179,130,0,8,0,332,,,,
977,Perception of Power,911,32,33,34,1,2,0,0,0,179,130,0,8,0,332,,,,
978,Perspicuity of Power,912,32,33,34,1,2,0,0,0,179,130,0,8,0,332,,,,
979,Cognition of Power,913,32,33,34,1,2,0,0,0,180,130,0,8,0,332,,,,
980,Lucidity of Power,914,32,33,34,1,2,0,0,0,181,130,0,8,0,332,,,,
981,Shield Mind,2306,32,33,34,55,69,80,0,0,23,289,0,13,0,332,,,,
982,Harden Mind,2307,32,33,34,55,69,80,0,0,23,289,0,13,0,332,,,,
983,Steel Mind,2308,32,33,34,55,69,80,0,0,23,289,0,13,0,332,,,,
984,Invulnerable Mind,2309,32,33,34,55,69,80,0,0,23,289,0,13,0,332,,,,
985,Solidarity of Mind,2317,32,33,34,55,69,80,0,0,23,301,0,13,0,332,,,,
986,Unity of Mind,2318,32,33,34,55,69,80,0,0,23,301,0,13,0,332,,,,
987,Brotherhood of the Mind,2319,32,33,34,55,69,80,0,0,23,301,0,13,0,332,,,,
988,Circle of Cognition,1463,32,33,34,1,2,0,0,0,180,130,0,8,0,332,,,,
989,Circle of Lucidity,1464,32,33,34,1,2,0,0,0,181,130,0,8,0,332,,,,
990,Invest Concordance,1463,32,33,34,1,2,0,0,0,180,130,0,8,0,332,,,,
991,Invest Perfection,1464,32,33,34,1,2,0,0,0,181,130,0,8,0,332,,,,
